case_id,deadline_s,sessions,maximum_removable_w,requested_fraction,requested_shed_w,policy,raw_safe_shed_w,plan_safe,target_met_by_30s,failure_reason,selected_sessions,bottleneck,service:pool/east:0,service:pool/germany:0,kv:pool/east,kv:pool/germany,migration:pool/east:replay,migration:pool/germany:replay,migration:pool/east:kv_transfer,migration:pool/germany:kv_transfer,used|service:pool/east:0,used|service:pool/germany:0,used|kv:pool/east,used|kv:pool/germany,used|migration:pool/east:replay,used|migration:pool/germany:replay,used|migration:pool/east:kv_transfer,used|migration:pool/germany:kv_transfer,capacity|service:pool/east:0,capacity|service:pool/germany:0,capacity|kv:pool/east,capacity|kv:pool/germany,capacity|migration:pool/east:replay,capacity|migration:pool/germany:replay,capacity|migration:pool/east:kv_transfer,capacity|migration:pool/germany:kv_transfer,unit|service:pool/east:0,unit|service:pool/germany:0,unit|kv:pool/east,unit|kv:pool/germany,unit|migration:pool/east:replay,unit|migration:pool/germany:replay,unit|migration:pool/east:kv_transfer,unit|migration:pool/germany:kv_transfer,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer,safely_attained_shed_w,safely_attained_fraction
constraint/quota-30,30,28,61.856632454374676,0.3333333333333333,20.618877484791557,queue_haul_lp,26.31427865040854,True,True,,6,migration:pool/germany:replay,0.13929850137398386,0.3738217274554618,0.04385964912280702,0.07974481658692185,0.39876443053335364,0.5316742582773804,0.0,0.3998021901425566,0.11930985962147019,0.2719027679558996,165.00000000000003,300.0,9.969110763333841,3.3229641142336273,0.0,9.995054753563915,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,3,0,1,2,20.618877484791557,0.3333333333333333
constraint/quota-30,30,28,61.856632454374676,0.36666666666666664,22.680765233270712,queue_haul_lp,26.31427865040854,True,True,,6,migration:pool/east:replay,0.1782001706072504,0.32801291441840974,0.058479532163742694,0.06512493354598618,0.5316859073778049,0.0,0.0,0.3998021901425566,0.15262933290712277,0.23858329467024705,220.0,245.00000000000003,13.292147684445121,0.0,0.0,9.995054753563915,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,4,0,0,2,22.680765233270712,0.36666666666666664
constraint/quota-30,30,28,61.856632454374676,0.4,24.74265298174987,queue_haul_lp,29.901319760846633,True,True,,7,migration:pool/germany:kv_transfer,0.16426981593844842,0.5143502273972927,0.04385964912280702,0.11270600744284956,0.39876443053335364,0.5316742582773804,0.0,0.6007889455679765,0.14069791481131785,0.37411750108808967,165.00000000000003,424.00000000000006,9.969110763333841,3.3229641142336273,0.0,15.019723639199412,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,3,0,1,3,24.74265298174987,0.4
constraint/quota-30,30,28,61.856632454374676,0.43333333333333335,26.80454073022903,queue_haul_lp,37.017606642083464,True,True,,9,migration:pool/germany:kv_transfer,0.1782001706072504,0.5500614131616431,0.058479532163742694,0.16241360978203084,0.5316859073778049,0.0,0.0,0.9984198150022499,0.15262933290712277,0.4000923697036949,220.0,611.0,13.292147684445121,0.0,0.0,24.960495375056247,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,4,0,0,5,26.80454073022903,0.43333333333333335
constraint/quota-30,30,28,61.856632454374676,0.4666666666666667,28.866428478708183,queue_haul_lp,43.6035405180903,True,True,,11,migration:pool/germany:kv_transfer,0.20204462146869176,0.5556510817225319,0.09144072301967039,0.17703349282296652,0.5316859073778049,0.5316742582773804,0.31846429139126675,0.9984198150022499,0.17305222372769077,0.40415806798187426,344.0,666.0,13.292147684445121,3.3229641142336273,7.961607284781669,24.960495375056247,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,4,1,1,5,28.866428478708183,0.4666666666666667
constraint/quota-30,30,28,61.856632454374676,0.5,30.928316227187338,queue_haul_lp,47.83328040814328,True,True,,14,migration:pool/east:replay,0.2436173205059406,0.53253231608005,0.16666666666666669,0.14566719829877725,0.9304503379111585,0.5316742582773804,0.626855329855438,0.8017757009933963,0.2086594473323673,0.38734241520346935,627.0000000000001,548.0,23.261258447778964,3.3229641142336273,15.67138324638595,20.044392524834908,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,2,1,4,30.928316227187338,0.5
constraint/quota-30,30,28,61.856632454374676,0.5333333333333333,32.990203975666496,queue_haul_lp,35.280900889307446,True,True,,16,migration:pool/germany:kv_transfer,0.13321303411321622,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.11409762662935817,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,32.990203975666496,0.5333333333333333
constraint/quota-30,30,28,61.856632454374676,0.5666666666666667,35.05209172414565,queue_haul_lp,51.06109013793008,True,True,,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,35.05209172414565,0.5666666666666667
constraint/quota-30,30,28,61.856632454374676,0.6,37.113979472624806,queue_haul_lp,51.06109013793008,True,True,,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,37.113979472624806,0.6
constraint/quota-30,30,28,61.856632454374676,0.6333333333333333,39.17586722110396,queue_haul_lp,51.06109013793008,True,True,,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,39.17586722110396,0.6333333333333333
constraint/quota-30,30,28,61.856632454374676,0.6666666666666666,41.237754969583115,queue_haul_lp,51.06109013793008,True,True,,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,41.237754969583115,0.6666666666666666
constraint/quota-30,30,28,61.856632454374676,0.7,43.29964271806227,queue_haul_lp,51.06109013793008,True,True,,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,43.29964271806227,0.7
constraint/quota-30,30,28,61.856632454374676,0.7333333333333333,45.361530466541424,queue_haul_lp,51.06109013793008,True,True,,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,45.361530466541424,0.7333333333333333
constraint/quota-30,30,28,61.856632454374676,0.7666666666666666,47.42341821502058,queue_haul_lp,51.06109013793008,True,True,,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,47.42341821502058,0.7666666666666666
constraint/quota-30,30,28,61.856632454374676,0.8,49.48530596349974,queue_haul_lp,51.06109013793008,True,True,,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,49.48530596349974,0.8
constraint/quota-30,30,28,61.856632454374676,0.8333333333333334,51.5471937119789,queue_haul_lp,51.06109013793008,True,False,target_unmet,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,51.06109013793008,0.825474781149663
constraint/quota-30,30,28,61.856632454374676,0.8666666666666667,53.60908146045806,queue_haul_lp,51.06109013793008,True,False,target_unmet,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,51.06109013793008,0.825474781149663
constraint/quota-30,30,28,61.856632454374676,0.9,55.67096920893721,queue_haul_lp,51.06109013793008,True,False,target_unmet,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,51.06109013793008,0.825474781149663
constraint/quota-30,30,28,61.856632454374676,0.9333333333333333,57.73285695741637,queue_haul_lp,51.06109013793008,True,False,target_unmet,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,51.06109013793008,0.825474781149663
constraint/quota-30,30,28,61.856632454374676,0.9666666666666667,59.79474470589552,queue_haul_lp,51.06109013793008,True,False,target_unmet,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,51.06109013793008,0.825474781149663
constraint/quota-30,30,28,61.856632454374676,1.0,61.856632454374676,queue_haul_lp,51.06109013793008,True,False,target_unmet,16,migration:pool/germany:kv_transfer,0.26354592346281946,0.5200132702677546,0.19883040935672516,0.16108452950558214,0.9304503379111585,0.5316742582773804,0.940282994783157,0.9559070142383641,0.22572839493614463,0.3782365688640925,748.0000000000001,606.0,23.261258447778964,3.3229641142336273,23.507074869578926,23.8976753559591,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,7,3,1,5,51.06109013793008,0.825474781149663
constraint/quota-30,30,28,61.856632454374676,0.0,0.0,queue_haul_greedy,0.0,True,True,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0.0,0.0
constraint/quota-30,30,28,61.856632454374676,0.03333333333333333,2.061887748479156,queue_haul_greedy,5.616409930788876,True,True,,1,migration:pool/east:replay,0.06268407335259094,0.0,0.014619883040935673,0.0,0.13292147684445121,0.0,0.0,0.0,0.05368922076283263,0.0,55.0,0.0,3.3230369211112802,0.0,0.0,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,1,0,0,0,2.061887748479156,0.03333333333333333
constraint/quota-30,30,28,61.856632454374676,0.06666666666666667,4.123775496958312,queue_haul_greedy,5.616409930788876,True,True,,1,migration:pool/east:replay,0.06268407335259094,0.0,0.014619883040935673,0.0,0.13292147684445121,0.0,0.0,0.0,0.05368922076283263,0.0,55.0,0.0,3.3230369211112802,0.0,0.0,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,1,0,0,0,4.123775496958312,0.06666666666666667
constraint/quota-30,30,28,61.856632454374676,0.1,6.185663245437468,queue_haul_greedy,11.23281986157778,True,True,,2,migration:pool/east:replay,0.12536814670518187,0.0,0.029239766081871347,0.0,0.26584295368890243,0.0,0.0,0.0,0.10737844152566527,0.0,110.0,0.0,6.6460738422225605,0.0,0.0,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,0,0,0,6.185663245437468,0.1
constraint/quota-30,30,28,61.856632454374676,0.13333333333333333,8.247550993916624,queue_haul_greedy,11.23281986157778,True,True,,2,migration:pool/east:replay,0.12536814670518187,0.0,0.029239766081871347,0.0,0.26584295368890243,0.0,0.0,0.0,0.10737844152566527,0.0,110.0,0.0,6.6460738422225605,0.0,0.0,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,0,0,0,8.247550993916624,0.13333333333333333
constraint/quota-30,30,28,61.856632454374676,0.16666666666666666,10.309438742395779,queue_haul_greedy,11.23281986157778,True,True,,2,migration:pool/east:replay,0.12536814670518187,0.0,0.029239766081871347,0.0,0.26584295368890243,0.0,0.0,0.0,0.10737844152566527,0.0,110.0,0.0,6.6460738422225605,0.0,0.0,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,0,0,0,10.309438742395779,0.16666666666666666
constraint/quota-30,30,28,61.856632454374676,0.2,12.371326490874935,queue_haul_greedy,16.849229792366657,True,True,,3,migration:pool/east:kv_transfer,0.259611974267654,0.0,0.06140350877192983,0.0,0.26584295368890243,0.0,0.313427664927719,0.0,0.22235894787387459,0.0,231.0,0.0,6.6460738422225605,0.0,7.835691623192975,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,0,0,12.371326490874935,0.2
constraint/quota-30,30,28,61.856632454374676,0.23333333333333334,14.433214239354092,queue_haul_greedy,16.849229792366657,True,True,,3,migration:pool/east:kv_transfer,0.259611974267654,0.0,0.06140350877192983,0.0,0.26584295368890243,0.0,0.313427664927719,0.0,0.22235894787387459,0.0,231.0,0.0,6.6460738422225605,0.0,7.835691623192975,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,0,0,14.433214239354092,0.23333333333333334
constraint/quota-30,30,28,61.856632454374676,0.26666666666666666,16.495101987833248,queue_haul_greedy,16.849229792366657,True,True,,3,migration:pool/east:kv_transfer,0.259611974267654,0.0,0.06140350877192983,0.0,0.26584295368890243,0.0,0.313427664927719,0.0,0.22235894787387459,0.0,231.0,0.0,6.6460738422225605,0.0,7.835691623192975,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,0,0,16.495101987833248,0.26666666666666666
constraint/quota-30,30,28,61.856632454374676,0.3,18.556989736312403,queue_haul_greedy,20.316194099294137,True,True,,4,migration:pool/east:replay,0.2985136435009205,0.0,0.0760233918128655,0.0,0.39876443053335364,0.0,0.313427664927719,0.0,0.25567842115952716,0.0,286.00000000000006,0.0,9.969110763333841,0.0,7.835691623192975,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,3,1,0,0,18.556989736312403,0.3
constraint/quota-30,30,28,61.856632454374676,0.3333333333333333,20.618877484791557,queue_haul_greedy,26.31427865040854,True,True,,6,migration:pool/east:kv_transfer,0.4567546463720713,0.0,0.12360446570972888,0.0,0.5316859073778049,0.0,0.6318919563189858,0.0,0.3912126275773698,0.0,465.00000000000006,0.0,13.292147684445121,0.0,15.797298907974644,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,4,2,0,0,20.618877484791557,0.3333333333333333
constraint/quota-30,30,28,61.856632454374676,0.36666666666666664,22.680765233270712,queue_haul_greedy,26.31427865040854,True,True,,6,migration:pool/east:kv_transfer,0.4567546463720713,0.0,0.12360446570972888,0.0,0.5316859073778049,0.0,0.6318919563189858,0.0,0.3912126275773698,0.0,465.00000000000006,0.0,13.292147684445121,0.0,15.797298907974644,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,4,2,0,0,22.680765233270712,0.36666666666666664
constraint/quota-30,30,28,61.856632454374676,0.4,24.74265298174987,queue_haul_greedy,29.901319760846633,True,True,,7,migration:pool/east:kv_transfer,0.6010652945744202,0.0,0.15656565656565657,0.0,0.5316859073778049,0.0,0.9503562477102525,0.0,0.5148154158994075,0.0,589.0,0.0,13.292147684445121,0.0,23.758906192756314,0.0,0.8565049763252739,0.7273594550180204,3762,3762,25.0,6.25,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,4,3,0,0,24.74265298174987,0.4
