campaign,episode_id,state_id,pack_id,policy,repeat,phase,wan_mbps,prefill_rps,kv_share_percent,attainment_time_s
wan,2c2347bf00785afb,c1af3b5bbd298dd0,0f92bd310a4ec5e2,greedy,8,additional,3500.0,0.0,37.5,25.847523945
wan,a72ca09d02f4eade,c1af3b5bbd298dd0,0f92bd310a4ec5e2,per_session_greedy,8,additional,3500.0,0.0,0.0,36.968513295
wan,bae45efc25d32b2c,ca95545cdb8c2ff6,0f92bd310a4ec5e2,greedy,7,additional,2500.0,0.0,37.5,25.892250613
wan,c6d2475f8e11933e,ca95545cdb8c2ff6,0f92bd310a4ec5e2,per_session_greedy,7,additional,2500.0,0.0,0.0,37.187271861
wan,81946702c4ff0f5f,ca95545cdb8c2ff6,0f92bd310a4ec5e2,queue_haul,7,additional,2500.0,0.0,37.5,25.745226099
wan,5613d1a349ce88b3,ca95545cdb8c2ff6,0f92bd310a4ec5e2,queue_haul,8,additional,2500.0,0.0,37.5,25.783630858
wan,94f90804d75d356d,ca95545cdb8c2ff6,0f92bd310a4ec5e2,greedy,8,additional,2500.0,0.0,37.5,25.820661779
wan,7b20b123f701d9cd,ca95545cdb8c2ff6,0f92bd310a4ec5e2,per_session_greedy,8,additional,2500.0,0.0,0.0,36.939015842
wan,6c86529b180bfbc5,ed9b12b093451e06,0f92bd310a4ec5e2,greedy,7,additional,3000.0,0.0,37.5,25.774876096
wan,2eadc3e4c35b571a,ed9b12b093451e06,0f92bd310a4ec5e2,queue_haul,7,additional,3000.0,0.0,37.5,25.711746966
wan,760cfae5b883571c,ed9b12b093451e06,0f92bd310a4ec5e2,per_session_greedy,7,additional,3000.0,0.0,0.0,36.993847598
wan,3983aa7b7291ed97,ed9b12b093451e06,0f92bd310a4ec5e2,queue_haul,8,additional,3000.0,0.0,37.5,25.851855655
wan,2eb28b1457b427c7,ed9b12b093451e06,0f92bd310a4ec5e2,per_session_greedy,8,additional,3000.0,0.0,0.0,36.881068446
wan,a26c6e224fb3adb5,ed9b12b093451e06,0f92bd310a4ec5e2,greedy,8,additional,3000.0,0.0,37.5,25.850930999
wan,01efc5ce9d9c3396,0d145fb3263931d8,0f92bd310a4ec5e2,queue_haul,9,additional,3250.0,0.0,37.5,25.623073887
wan,872cec34054714fa,0d145fb3263931d8,0f92bd310a4ec5e2,per_session_greedy,9,additional,3250.0,0.0,0.0,36.855553579
wan,bc008ea5ccc46428,0d145fb3263931d8,0f92bd310a4ec5e2,greedy,9,additional,3250.0,0.0,37.5,25.725531254
wan,001c356356650631,0d145fb3263931d8,0f92bd310a4ec5e2,greedy,10,additional,3250.0,0.0,37.5,27.870912472
wan,f8bbe3b0c2799f03,0d145fb3263931d8,0f92bd310a4ec5e2,queue_haul,10,additional,3250.0,0.0,37.5,25.827262549
wan,14a51539c0064a87,0d145fb3263931d8,0f92bd310a4ec5e2,per_session_greedy,10,additional,3250.0,0.0,0.0,36.939613991
wan,4e324ee9afc5b40b,c1af3b5bbd298dd0,0f92bd310a4ec5e2,greedy,9,additional,3500.0,0.0,37.5,25.789334172
wan,1452de6571a4c31a,c1af3b5bbd298dd0,0f92bd310a4ec5e2,queue_haul,9,additional,3500.0,0.0,37.5,25.747266543
wan,2adb67fb4aa93679,c1af3b5bbd298dd0,0f92bd310a4ec5e2,per_session_greedy,9,additional,3500.0,0.0,0.0,37.003726352
wan,6d57481fbf7df7c2,c1af3b5bbd298dd0,0f92bd310a4ec5e2,greedy,10,additional,3500.0,0.0,37.5,25.710198871
wan,2d6641d8e2d6037c,c1af3b5bbd298dd0,0f92bd310a4ec5e2,per_session_greedy,10,additional,3500.0,0.0,0.0,36.924450074999996
wan,d5ec081c6939e764,c1af3b5bbd298dd0,0f92bd310a4ec5e2,queue_haul,10,additional,3500.0,0.0,37.5,25.857027196
wan,5440407f9ba5e407,ca95545cdb8c2ff6,0f92bd310a4ec5e2,greedy,9,additional,2500.0,0.0,37.5,25.808363184
wan,6df2f0bff2cb6eda,ca95545cdb8c2ff6,0f92bd310a4ec5e2,per_session_greedy,9,additional,2500.0,0.0,0.0,36.947853795
wan,713dbc9f88188b9b,ca95545cdb8c2ff6,0f92bd310a4ec5e2,queue_haul,9,additional,2500.0,0.0,37.5,25.819163286
wan,2cb3f19580068216,ca95545cdb8c2ff6,0f92bd310a4ec5e2,queue_haul,10,additional,2500.0,0.0,37.5,25.829368024
wan,e4ee52e3f8e1f3e2,ca95545cdb8c2ff6,0f92bd310a4ec5e2,per_session_greedy,10,additional,2500.0,0.0,0.0,36.938245583
wan,966fbd8884792444,ca95545cdb8c2ff6,0f92bd310a4ec5e2,greedy,10,additional,2500.0,0.0,37.5,26.134418089
wan,d66b105d4f99a728,ed9b12b093451e06,0f92bd310a4ec5e2,greedy,9,additional,3000.0,0.0,37.5,25.756190454
wan,fb0650033828c785,ed9b12b093451e06,0f92bd310a4ec5e2,per_session_greedy,9,additional,3000.0,0.0,0.0,36.962090304
wan,d29da6477590265c,ed9b12b093451e06,0f92bd310a4ec5e2,queue_haul,9,additional,3000.0,0.0,37.5,25.768197162
wan,b612bdde71303bed,ed9b12b093451e06,0f92bd310a4ec5e2,per_session_greedy,10,additional,3000.0,0.0,0.0,36.922513785
wan,4e9479867ecac0bd,ed9b12b093451e06,0f92bd310a4ec5e2,greedy,10,additional,3000.0,0.0,37.5,25.880100535
wan,1c79cd05e5e10fd2,ed9b12b093451e06,0f92bd310a4ec5e2,queue_haul,10,additional,3000.0,0.0,37.5,25.914923822
wan,7545ead2f704776f,0d145fb3263931d8,0f92bd310a4ec5e2,per_session_greedy,11,additional,3250.0,0.0,0.0,36.97491806
wan,152b38f2321d2b6e,0d145fb3263931d8,0f92bd310a4ec5e2,queue_haul,11,additional,3250.0,0.0,37.5,25.657704087
wan,aa93f38bf2f76f64,0d145fb3263931d8,0f92bd310a4ec5e2,greedy,11,additional,3250.0,0.0,37.5,25.680672359
wan,f6d329639f14f0ca,0d145fb3263931d8,0f92bd310a4ec5e2,per_session_greedy,12,additional,3250.0,0.0,0.0,36.908698281
wan,09f5dca81c1bc262,0d145fb3263931d8,0f92bd310a4ec5e2,queue_haul,12,additional,3250.0,0.0,37.5,25.753387265
wan,af7048cb4b934fbf,0d145fb3263931d8,0f92bd310a4ec5e2,greedy,12,additional,3250.0,0.0,37.5,25.866967464
wan,63f270f42af43113,c1af3b5bbd298dd0,0f92bd310a4ec5e2,queue_haul,11,additional,3500.0,0.0,37.5,25.59832121
wan,8d93ac21c0738b63,c1af3b5bbd298dd0,0f92bd310a4ec5e2,greedy,11,additional,3500.0,0.0,37.5,25.62282928
wan,14d4e100e941436d,c1af3b5bbd298dd0,0f92bd310a4ec5e2,per_session_greedy,11,additional,3500.0,0.0,0.0,36.921455479
wan,e6476110a5fb7268,c1af3b5bbd298dd0,0f92bd310a4ec5e2,queue_haul,12,additional,3500.0,0.0,37.5,25.681794188
wan,46c72ce8a19b2d8c,c1af3b5bbd298dd0,0f92bd310a4ec5e2,greedy,12,additional,3500.0,0.0,37.5,25.774797311
wan,4304dced687da73f,c1af3b5bbd298dd0,0f92bd310a4ec5e2,per_session_greedy,12,additional,3500.0,0.0,0.0,36.928077946
wan,1f3931d6b93ed6d1,ca95545cdb8c2ff6,0f92bd310a4ec5e2,per_session_greedy,11,additional,2500.0,0.0,0.0,36.973241605
wan,1d6f64315c662a85,ca95545cdb8c2ff6,0f92bd310a4ec5e2,greedy,11,additional,2500.0,0.0,37.5,25.660726728
wan,1fc06d576c00eef1,ca95545cdb8c2ff6,0f92bd310a4ec5e2,queue_haul,11,additional,2500.0,0.0,37.5,25.673692344
wan,a88c0d5b4624f7ea,ca95545cdb8c2ff6,0f92bd310a4ec5e2,queue_haul,12,additional,2500.0,0.0,37.5,25.682983151
wan,fbf87af878d9c65d,ca95545cdb8c2ff6,0f92bd310a4ec5e2,greedy,12,additional,2500.0,0.0,37.5,25.789117692
wan,b1e9b901630c2284,ca95545cdb8c2ff6,0f92bd310a4ec5e2,per_session_greedy,12,additional,2500.0,0.0,0.0,36.935179966999996
wan,85d8dd6370865291,ed9b12b093451e06,0f92bd310a4ec5e2,queue_haul,11,additional,3000.0,0.0,37.5,25.67855519
wan,762b2269d588130a,ed9b12b093451e06,0f92bd310a4ec5e2,greedy,11,additional,3000.0,0.0,37.5,25.642050363
wan,5577e4df6e793dc1,ed9b12b093451e06,0f92bd310a4ec5e2,per_session_greedy,11,additional,3000.0,0.0,0.0,36.913494506
wan,1798be07e1512407,ed9b12b093451e06,0f92bd310a4ec5e2,per_session_greedy,12,additional,3000.0,0.0,0.0,36.946111211
wan,88e97e8f073d858a,ed9b12b093451e06,0f92bd310a4ec5e2,queue_haul,12,additional,3000.0,0.0,37.5,25.755997743
wan,9e87c947e05bedf6,ed9b12b093451e06,0f92bd310a4ec5e2,greedy,12,additional,3000.0,0.0,37.5,25.840916699
prefill,7685510c44afc043,a5e04a9c9bb1b726,prefill-pressure-27360,per_session_greedy,0,initial,4000.0,0.4,0.0,31.141928417
prefill,63f0757668e6775b,a5e04a9c9bb1b726,prefill-pressure-27360,greedy,0,initial,4000.0,0.4,37.5,22.099007017
prefill,e0e62191ef8a0efb,a5e04a9c9bb1b726,prefill-pressure-27360,queue_haul,0,initial,4000.0,0.4,37.5,22.138287754
prefill,822598652bd0b26c,a5e04a9c9bb1b726,prefill-pressure-27360,queue_haul,1,initial,4000.0,0.4,37.5,22.453692125
prefill,62cc17e1fcf69bec,a5e04a9c9bb1b726,prefill-pressure-27360,per_session_greedy,1,initial,4000.0,0.4,0.0,31.322072939
prefill,2d8d738be3ab7f2d,a5e04a9c9bb1b726,prefill-pressure-27360,greedy,1,initial,4000.0,0.4,37.5,22.588332716
prefill,74eadc3217504586,a5e04a9c9bb1b726,prefill-pressure-27360,per_session_greedy,2,initial,4000.0,0.4,0.0,31.334977957
prefill,9513ba73f0a1d402,a5e04a9c9bb1b726,prefill-pressure-27360,queue_haul,2,initial,4000.0,0.4,37.5,23.023006113
prefill,806b42332342fd6a,a5e04a9c9bb1b726,prefill-pressure-27360,greedy,2,initial,4000.0,0.4,37.5,23.03595731
prefill,db0f914294ee1b98,b040b53df88fed70,prefill-pressure-27360,queue_haul,0,initial,4000.0,0.6,50.0,19.46202508
prefill,cc0c0c1a4423b7f9,b040b53df88fed70,prefill-pressure-27360,per_session_greedy,0,initial,4000.0,0.6,100.0,29.19071669
prefill,8ddd4a89b5473176,b040b53df88fed70,prefill-pressure-27360,greedy,0,initial,4000.0,0.6,62.5,20.510195783
prefill,dc0cee884f239276,b040b53df88fed70,prefill-pressure-27360,greedy,1,initial,4000.0,0.6,62.5,20.929675316999997
prefill,d2fc0b472df50acf,b040b53df88fed70,prefill-pressure-27360,per_session_greedy,1,initial,4000.0,0.6,100.0,29.157615299
prefill,46c2730c26701b1c,b040b53df88fed70,prefill-pressure-27360,queue_haul,1,initial,4000.0,0.6,50.0,20.198326145
prefill,2632caf3fa9bfac6,b040b53df88fed70,prefill-pressure-27360,queue_haul,2,initial,4000.0,0.6,50.0,20.876415215
prefill,ae044cb1cca4a9f1,b040b53df88fed70,prefill-pressure-27360,per_session_greedy,2,initial,4000.0,0.6,100.0,30.627831725
prefill,708e50ff8bb88230,b040b53df88fed70,prefill-pressure-27360,greedy,2,initial,4000.0,0.6,62.5,20.843155591
prefill,3b1b414027bf863b,e47f8cdd502bcd2d,prefill-pressure-27360,queue_haul,0,initial,4000.0,0.5,37.5,22.346590113
prefill,d420cfad43dafce2,e47f8cdd502bcd2d,prefill-pressure-27360,greedy,0,initial,4000.0,0.5,37.5,22.334876789
prefill,df6f960d6e9ee3c3,e47f8cdd502bcd2d,prefill-pressure-27360,per_session_greedy,0,initial,4000.0,0.5,0.0,31.496056334
prefill,f41b7cf4761bc30b,e47f8cdd502bcd2d,prefill-pressure-27360,queue_haul,1,initial,4000.0,0.5,37.5,22.739335159
prefill,2509c3f2b964fd0c,e47f8cdd502bcd2d,prefill-pressure-27360,greedy,1,initial,4000.0,0.5,37.5,22.621612117
prefill,fa7f34f9e30d06eb,e47f8cdd502bcd2d,prefill-pressure-27360,per_session_greedy,1,initial,4000.0,0.5,0.0,31.158867764
prefill,363bc3dc4afce464,e47f8cdd502bcd2d,prefill-pressure-27360,queue_haul,2,initial,4000.0,0.5,37.5,23.181489572
prefill,3c2849b48addb9c2,e47f8cdd502bcd2d,prefill-pressure-27360,greedy,2,initial,4000.0,0.5,37.5,23.047876163
prefill,c45d0288d331f644,e47f8cdd502bcd2d,prefill-pressure-27360,per_session_greedy,2,initial,4000.0,0.5,0.0,31.258219683
prefill,d40d8f2ae0c8a4cc,a5e04a9c9bb1b726,prefill-pressure-27360,greedy,3,additional,4000.0,0.4,37.5,21.998540012
prefill,d7f298b382c2cc1d,a5e04a9c9bb1b726,prefill-pressure-27360,queue_haul,3,additional,4000.0,0.4,37.5,22.005471813
prefill,277580f7d5c1d1f5,a5e04a9c9bb1b726,prefill-pressure-27360,per_session_greedy,3,additional,4000.0,0.4,0.0,31.176359123
prefill,f55c5c5df03fc6fc,a5e04a9c9bb1b726,prefill-pressure-27360,per_session_greedy,4,additional,4000.0,0.4,0.0,31.170860375
prefill,4c68b802576d71ee,a5e04a9c9bb1b726,prefill-pressure-27360,queue_haul,4,additional,4000.0,0.4,37.5,22.510547947
prefill,95d564d21dde9525,a5e04a9c9bb1b726,prefill-pressure-27360,greedy,4,additional,4000.0,0.4,37.5,22.604970734
prefill,af493df871a7fa38,b040b53df88fed70,prefill-pressure-27360,per_session_greedy,3,additional,4000.0,0.6,100.0,29.172382354
prefill,65499d4336420368,b040b53df88fed70,prefill-pressure-27360,greedy,3,additional,4000.0,0.6,62.5,20.990224173999998
prefill,1c1db11f51fe5046,b040b53df88fed70,prefill-pressure-27360,queue_haul,3,additional,4000.0,0.6,50.0,19.735570162000002
prefill,ccfef8df7a18fd79,b040b53df88fed70,prefill-pressure-27360,greedy,4,additional,4000.0,0.6,62.5,21.227995543
prefill,a1b5251047c27e48,b040b53df88fed70,prefill-pressure-27360,per_session_greedy,4,additional,4000.0,0.6,100.0,29.282788396
prefill,7a732cdb49f226ca,b040b53df88fed70,prefill-pressure-27360,queue_haul,4,additional,4000.0,0.6,50.0,20.209617151
prefill,e0e615950db05d37,e47f8cdd502bcd2d,prefill-pressure-27360,per_session_greedy,3,additional,4000.0,0.5,0.0,31.365044466
